T2ID,T2create_at,text
1314846778085310000,10/10/20 08:34,Balbela ta ke da farin ta.
1314843816357230000,10/10/20 08:22,Hmmm ba giri girin ba tayi mai
1314843732823470000,10/10/20 08:22,Allah ya bada sa a
1314843705883400000,10/10/20 08:22,Abun da yake damun mu a arewa kenan ba zaben ondo ba.
1314843521401140000,10/10/20 08:21,To allah yasa muji alheri
1314843010992160000,10/10/20 08:19,Allah yasawa zaben albarka
1314842048038670000,10/10/20 08:15,Duk wadda baa so in Allah ya sa shi be toh me zai samu maanar karin maga nar kenan
1314842047547880000,10/10/20 08:15,Allah ya kyauta ya saada mu alkhairi n dake ciki
1314841914798220000,10/10/20 08:15,Alasa awanye iafiya
1314841199677710000,10/10/20 08:12,Ka Saurari daka
1314840486184710000,10/10/20 08:09,"Allah ya arzurci kasar Nigeria da arzikin da ba sai tai rance ba, amma rabon da wutar lantarki ta tsaya t"
1314840324477460000,10/10/20 08:08,Allah yasa muji alheri
1314839121106480000,10/10/20 08:04,Saurari daka
1314838220585220000,10/10/20 08:00,Saurari daka
1314836141049290000,10/10/20 07:52,Ana nufin duk abin da Allah ya nufa zaka sai Kati
1314835794520170000,10/10/20 07:50,Ko ana Muzuru ana Shaho sai yayi cara
1314835100098600000,10/10/20 07:48,A sau rari daka
1314832902983770000,10/10/20 07:39,Let's get jegede elected.
1314832149569300000,10/10/20 07:36,Ko ana muzuru ana shaho sai yayi
1314829921236260000,10/10/20 07:27,Allah ya kyauta to Ka zauna kayita jibgar kanka
1314827982624700000,10/10/20 07:19,Zakaran da allah yanufa da chara ko gidan da muzurai da shirwa da shahohi se yayi chara yatada mutane sal
1314827660749570000,10/10/20 07:18,Saurari kida
1314827449126080000,10/10/20 07:17,Allah yasa hukumar za6e tayi Adalci wajen bayyana sakamako za6en
1314826613297690000,10/10/20 07:14,Shi ake yankawa a sallah.
1314826330022840000,10/10/20 07:13,Allah yasa agama lfy
1314825154044850000,10/10/20 07:08,Karyar banza mungaji da gafara sa.???
1314823658653750000,10/10/20 07:02,Allah yasa ayi lapiya akare lapiya
1314823120855930000,10/10/20 07:00,Allah yabawa merabo sa'a
1314820125724420000,10/10/20 06:48,Allah yasa ayi lpy a Gama lpy Amin summa Amin
1314818304868070000,10/10/20 06:41,Saurari Daka
1314818150177870000,10/10/20 06:40,Allah yasa ayi lfy kuma a gama lfy
1314816660994440000,10/10/20 06:34,Allah ya sa a kammala shi lafiya
1314816429246550000,10/10/20 06:33,Allah yasa ayi lfy
1314816266193060000,10/10/20 06:33,Allah ya taimaka
1314815929268740000,10/10/20 06:32,Hakane nasara tamice in sha allah
1314814764216970000,10/10/20 06:27,Duk abinda Allah ya nufa da bawansa sai ya sameshi komai wahala
1314812300990260000,10/10/20 06:17,Balbela take da halinta
1314811577841980000,10/10/20 06:14,"Allah ne zai saaka Mana, kullum saidai kaganshi a rubuche kamar dagaske. Suyi tayi, akwai inda kudi da mulki bazaiyi amfane su ba."
1314811075838300000,10/10/20 06:12,"Komai zaayi a ruka tuna Allah sai aci nasara,yan SARS yan Nigeria ne kuma yayan talakawan Nigeri u"
1314805565353330000,10/10/20 05:50,Saurari daka
1314804323835170000,10/10/20 05:45,"Hmm wani abu sai kasata Nigeria, inada yakini cewa da mu yan Arewa wannan SARS suke kashewa wlh"
1314803870137280000,10/10/20 05:44,Ada kenan amma yanzu sai anbiya inkai talakane sai anhadama da duka ma zaka sauka
1314801518915330000,10/10/20 05:34,Abunda make nufi dashi shine: Idan Allah ya nufeka da yin wani Abu musamman ma ta fannin cigaban kanka ko
1314801012209840000,10/10/20 05:32,"KO zanke masa kai akayi , SAI YAYI"
1314800998670570000,10/10/20 05:32,Sannuku da aiki
1314799651263070000,10/10/20 05:27,"Ko Ana muzuru,ko Ana shaho,sai ya Kai badi"
1314799007147930000,10/10/20 05:24,"Allah wadaran naka ya lalace ! Tun ina ganin cewa daya muke dasu kuma kasa daya, amma ku duba irin wulaka"
1314798515730680000,10/10/20 05:22,"Toh wai miyasa sai kudu ake jin tsakanin SARS da al'umma?, miyasa anan arewa ba'a jinmu dasu?, s"
1314798336046770000,10/10/20 05:22,"Allah ya kawo muku mafita, ya kuma basu ikon gyarawa da taimakawa 'yan arewacin Najeriya a yankin su. Am"
1314796729640850000,10/10/20 05:15,Ko ana mazuru ana shaho sai yayi. (Dukkan abin da Allah ya kaddare ka da kasamu ko ka rasa sai ya faru.
1314796324970210000,10/10/20 05:14,wannan damuwar ku ce ku kuka kir kiri abar ku ke wasa da hankalin duniya domin tada komadar tattalin arzi
1314794296562850000,10/10/20 05:06,"Allah mun gode da sunnah, ka dobu irin wannan iskanci da sunan addini. Wa yasa ka, a ina ka samu?"
1314791299317370000,10/10/20 04:54,Ko nan muzuru ana shaho sai yayi
1314790780477880000,10/10/20 04:52,"Allah ya sawake,ya kawo mana karshin wannan masifa"
1314790458468560000,10/10/20 04:50,"Iska na wahalar da me kayan Kara, Allah ya dauwamar damu akan dede yasa mu mutu a dede... Amma kam akwai matsala"
1314790253941710000,10/10/20 04:49,Zakaran da Allah ya nufa da chara sai yayi
1314789202605870000,10/10/20 04:45,Da cara kona ha maza ha mata sai yayi
1314788260175140000,10/10/20 04:42,Anci yan biafra kenan?
1314787160554440000,10/10/20 04:37,Idan bakasan gariba ( ka saurari daka)
1314784691019550000,10/10/20 04:27,Ko ana muzuru ana shiho
1314763255513050000,10/10/20 03:02,Fatan alheri gareku
1314750596646420000,10/10/20 02:12,"Wannan baqar rigar suka sa ko, ai indai kana son dangashi to dakazo kan wannan shegiyar rigar anqure"
1314736762066030000,10/10/20 01:17,Muna roko Allah ya dafa muna
1314729941070640000,10/10/20 00:50,Saurari daka haka yake wannan
1314727646845190000,10/10/20 00:41,Balbela take tashi
1314721759401260000,10/10/20 00:17,...mun barwa God kawai
1314714669840580000,09/10/20 23:49,Masha allah allah kyauta
1314714385609350000,09/10/20 23:48,Masha allah
1314712024295900000,09/10/20 23:39,: Nikam meyasa bbc baku tambayesu ba Shin Manzon Allah S.A.W yayi wannan zikiri da suke haka na numfashi?
1314709532392780000,09/10/20 23:29,"Su bar shi ya karasa mana, sati nawa neh"
1314709028119940000,09/10/20 23:27,: Nikam meyasa bbc baku tambayesu ba Shin Manzon Allah S.A.W yayi wannan zikiri da suke haka na numfashi?
1314708793247360000,09/10/20 23:26,Karyar banza kai kokari ka gama mama titi kano to abuja ma abu ya gagara.
1314708147249000000,09/10/20 23:23,Da caara sai ya yi
1314705301912850000,09/10/20 23:12,Allah yabata
1314705044156100000,09/10/20 23:11,Saurari daka
1314704402482110000,09/10/20 23:08,Nikam meyasa bbc baku tambayesu ba Shin Manzon Allah S.A.W yayi wannan zikiri da suke haka na numfashi?
1314703135735190000,09/10/20 23:03,Bazaa yankashi da wuri ba
1314703014301750000,09/10/20 23:03,Allah shi kyauta
1314702853810810000,09/10/20 23:02,In bakasan gariba saurari daka
1314702592157640000,09/10/20 23:01,........ Saurari daka.
1314702220991050000,09/10/20 23:00,Baba fara bamu girki xa mufi gane komae yadda ya kamata
1314701027296320000,09/10/20 22:55,Zakaran da Allah ya nfs da chara ko ana muzuru ana shaho sai yayi Abin nufi shine mutumin da ake masa
1314700411715100000,09/10/20 22:52,Ka saurari daka
1314700320602300000,09/10/20 22:52,Ya Allah kabani abinyin aure inyi in huta da kadaici amin
1314699920616590000,09/10/20 22:51,Bakomai
1314699637572460000,09/10/20 22:49,"Me za ayi da triliyan Dan Allah. Ba abinda muke gani, se dai aje ayi ta lodo Mana bashi. To wallahi akwai Allah."
1314699487483440000,09/10/20 22:49,": Ko ana muzuru ana shaho sai ya Kai, Zakaran Da Allah ya nufa da cara shine kamar mutumin da yake cikin talauchi r"
1314699417711240000,09/10/20 22:49,Sai ka kunna map
1314699057248560000,09/10/20 22:47,Allah ya kyauta
1314698319323590000,09/10/20 22:44,Hmm allah ya kyauts
1314696403298510000,09/10/20 22:37,Lokacin da yake SARS a kano akwai matashin da ake zargin sa da kashe wa ina wannan m
1314695117714920000,09/10/20 22:31,bbc hausa mu a yankinmu na Kidandan ward giwa local government area kaduna state 'yan ta adda ba C0
1314695069908320000,09/10/20 22:31,"Ba garanbawul yan Nageriya ke bukataba, a rushe SARS ne gaba ki daya. Kamata yayi su rinka kamaw c"
1314694841465480000,09/10/20 22:30,: zamu rama dama ita kallon kafa ta gaji haka kaci a cika
1314694818124230000,09/10/20 22:30,zamu rama dama ita kallon kafa ta gaji haka kaci a cika
1314694633482600000,09/10/20 22:30,".....ko ana mazuru, ana shaho Sai yayi."
1314694511851860000,09/10/20 22:29,Allah yah qara
1314693540765750000,09/10/20 22:25,Dan allah yan sanda sudaina chinhanci koina sune akan hanya sai direba yabasu naira kuma sukarba
1314693514664580000,09/10/20 22:25,Muhammad buhari
1314693069346870000,09/10/20 22:23,Alhamdulillah Allha
1314692975461580000,09/10/20 22:23,Wai wannan bawan Allah ya Dena saka takunkumine?
1314692172575310000,09/10/20 22:20,Aidole yayi magana tunda SARS suntaba mutanen kudu da mutanen arewa ne yan uwansa da ko a jikinsa wlh
1314691492724830000,09/10/20 22:17,Saurari daka
1314691157176270000,09/10/20 22:16,Duk abunda Allah yakaddara maka zaifaru da kai babu mai kareka
1314690599665180000,09/10/20 22:13,Ko ana masuru Ana Shaho sai yayi
1314689094803490000,09/10/20 22:08,Amma kuwa reaching din da nayi nasu nasara sosai wllh A karshin reach din na gaskiya na samu saa Kuwa w
1314688744272920000,09/10/20 22:06,
1314688639515930000,09/10/20 22:06,Tabbas wllh ni Kai na nasan dalilin da yasa cin hanci baza a iya Gama da shi lokaci daya Dalilin shine d 8
1314688302738540000,09/10/20 22:04,Abinda ake nufi shine:
1314687977063420000,09/10/20 22:03,"Abun bai yi dadi ba, bamu da coach"
1314686999945720000,09/10/20 21:59,Allah taimaki shugaba Buhari DA wanga qoqari dayake
1314685627036770000,09/10/20 21:54,Kasaurari daka
1314685254582530000,09/10/20 21:52,Saurari daka
1314684172187910000,09/10/20 21:48,daman idan kaji wani ai saidai a Nigeria Allah ya'isa wai ahaka mahaukata suke murnar samun 'yanci
1314684123064280000,09/10/20 21:48,"KO Ana muzuru Ana shaho sai yayi,Ana nufin idan Allah yaga damar baka Abu b Wanda y isa y hanaka."
1314683824819840000,09/10/20 21:47,Masha Allah
1314683817316230000,09/10/20 21:47,Maxa ga watah fah wannan saii daii Allah kawoh musu sauki
1314682536484920000,09/10/20 21:41,Idan Allah ya nufe ka da samun wani abu ba Mai iya canzawa
1314681785431870000,09/10/20 21:38,Masha allah ya Allah yakara
1314681457768630000,09/10/20 21:37,Injin dai mahrez yaci Nigeria
1314681423681520000,09/10/20 21:37,Allah ya ka wo sauki komai Niger
1314681298628360000,09/10/20 21:37,Wannan yyi daidai duba da yadd suke take ncin yan kasa da muzanta wayanda basuji basu ganiva
1314680595226730000,09/10/20 21:34,To Allah yasa mu dace Amman dai aduba abinda yafi muhimmamci
1314679755971620000,09/10/20 21:30,Allah ya tabbatadda alheri
1314679609988970000,09/10/20 21:30,Shine Buhari
1314678068393510000,09/10/20 21:24,Sai ya shiga cikin tukunya
1314676412020860000,09/10/20 21:17,Gsky dae abin ba dadi yakamata asake shiri
1314675512007070000,09/10/20 21:14,Ya za'ayi ! Ka zama tarihi a rayuwarka ta kwallon kafa
1314675325067030000,09/10/20 21:13,Abun dai bada di
1314674223932210000,09/10/20 21:08,Tayi kyew gaskiya...
1314673136634340000,09/10/20 21:04,"Gaskia har yanzu Yan Nigeria basu iya ball ba, ai ba da kafa ake bugawa ba. Suna buga long ball din da ba"
1314673086118140000,09/10/20 21:04,Ayidai mugani
1314672977594790000,09/10/20 21:03,Maras mariya
1314672940483580000,09/10/20 21:03,Wannan kuma ruwanku
1314672889661190000,09/10/20 21:03,Yayi daidai
1314670659394570000,09/10/20 20:54,"Miyahana ayimaku a zangon farko, kawai kunemi chanji daga Allah, kar kukoma sake zabensu"
1314669798962460000,09/10/20 20:51,"Muna bukatar aikii saboda akwai haifufu yan Arewa a jihar wayanda suka yi karatu Boko Har Jamia , Kuma talafi ga masu sana'a."
1314669049830430000,09/10/20 20:48,"Ko ana Mazuru ana shaho sai yayi ,wato Wanda Allah yayi Mashi niyar samun wani abu sai yasamu ko sai yakai"
1314668422429580000,09/10/20 20:45,Bidi'ah a ne wannan baya da Asalin a cikin qurani koh hadisan manzo Allah
1314667723734080000,09/10/20 20:43,Ka tambayi D an gari
1314667448050820000,09/10/20 20:41,Allah yayi sauki
1314666298589230000,09/10/20 20:37,Bidi'a da dadi take. Allah kasa mucika da imani.
1314664965144560000,09/10/20 20:32,Idan baka San gari ba to Saurari daka
1314664245439740000,09/10/20 20:29,Ko Ana muzuru Ana shawo Sai yayi.
1314664053894270000,09/10/20 20:28,Wayyo cikina
1314663799086100000,09/10/20 20:27,Wacce sudan din?
1314663482927850000,09/10/20 20:26,Allah yasa tacinye Isra'ila gaba daya
1314660312935810000,09/10/20 20:13,"Toh,Allah ya yaye masu wan nan bala'i Amin"
1314660188662710000,09/10/20 20:13,To duk wanda Allah yanufa da arziki saiyayi
1314660162142180000,09/10/20 20:13,Ko ana ga muzuru ga shaho
1314659841869260000,09/10/20 20:11,Zakaran da Allah yanufa da cara coba aso sai yayi
1314659488482370000,09/10/20 20:10,Allaah baya bacci
1314659290314090000,09/10/20 20:09,Ra shin bashi muhim manci
1314658605333970000,09/10/20 20:06,Amma Buhari bai fada mana haka ba kafin yaci zabe!
1314658343261290000,09/10/20 20:05,saorari daka
1314657797875930000,09/10/20 20:03,Saurari daka
1314657720352620000,09/10/20 20:03,Allah ya yaye masu
1314655813403800000,09/10/20 19:55,tana nufin duk Wanda Allah yayi nufin daukakawa ko yi masa wata baiwa to hassada da kiyayya basa banawa.
1314655102364460000,09/10/20 19:52,Saurari da ka
1314654998903610000,09/10/20 19:52,Sai yaushe kenan
1314654357367990000,09/10/20 19:49,Allah ka dauwamar damu cikin ambatonka
1314654249649830000,09/10/20 19:49,wai baku da fada wa yan Nigeria ne fiye da zargin geamnatocin baya?
1314653777228710000,09/10/20 19:47,Duk wanda Allah ya yanka wa kazar wahala sai ya Yankata
1314653062485610000,09/10/20 19:44,Yayi kyau
1314652960702560000,09/10/20 19:44,Allah y kawo sauki
1314652833518670000,09/10/20 19:43,: Hmmm abun yana da ban mamaki kaga mutun ko tsarki be iya ba ballan tana sallah Amma shi yake kafirta wasu yana kais
1314652429082860000,09/10/20 19:42,Muna fatan alkhairi Allah yasa mu Mora.
1314651094371490000,09/10/20 19:37,"Kowa ya gyara, ya sani kowa ya bata, ya sani"
1314650298791730000,09/10/20 19:33,Allah kabarmu chikin anbaton ka.
1314649314224990000,09/10/20 19:29,Masha Allah
1314648353456750000,09/10/20 19:26,Saurari daka
1314648225874350000,09/10/20 19:25,Dole ne yayi kyara
1314645756809280000,09/10/20 19:15,"Dan Allah, ku barshi.. 'Akwei freedom of speech' (wahalan shi Kenan! ... Sai muduba meyasa yayi reni) .."
1314645666547850000,09/10/20 19:15,Ayanka shi ake yankawa
1314645343775210000,09/10/20 19:14,"Abinda Ake nufida da ""zakaranda Allah yanufa ""idan Allah yace Kaine babu Wanda ya isa yace ba kaibane"
1314644721092840000,09/10/20 19:11,Allah kaimu
1314644429211350000,09/10/20 19:10,Acigaba da ci kawai
1314644283580870000,09/10/20 19:09,Ce sona son Dunal Turam ya haukace
1314643989522420000,09/10/20 19:08,Ai bazaiyu ba
1314641466761900000,09/10/20 18:58,Amma Allah na iya kawar da masu cin hanci Lokaci guda.
1314640344378640000,09/10/20 18:54,Ka saurari kida
1314640149452550000,09/10/20 18:53,This is speaking in tongues. Allah ka shiryar damu akan tafarkin sunnah.
1314639617287760000,09/10/20 18:51,Barcelona bakya kyautaba
1314638415665790000,09/10/20 18:46,Saurari daka
1314637957291270000,09/10/20 18:44,Ka saurari daka
1314637898461910000,09/10/20 18:44,Laifin-wa kukegani
1314637340602700000,09/10/20 18:42,In har baka san gari ba saurari amon dakaaa
1314636369776520000,09/10/20 18:38,Saurari daka
1314635283137210000,09/10/20 18:34,Mstwww shirmen is banza Anjima Anafadan ire iren su bamu gani Akasaba
1314635187179970000,09/10/20 18:33,Allah kakara mana kaunar sidi Abdulqadir jilani RTA
1314634785545950000,09/10/20 18:32,SAURARI DAKA
1314634354707100000,09/10/20 18:30,Najeriya munayin abu Babu ilimi aciki kuma gaskiya anraina hukuma yakamata anayin abu acikin ilimi
1314634042646700000,09/10/20 18:29,"Duk abinda Allah Ya nufa zaka zama sai ka zama, mahassada baza su iya hanaka ba."
1314633880197100000,09/10/20 18:28,Abu yayi kyau sosae sosae
1314633725334910000,09/10/20 18:27,Zakaran da Allah ya nupa da chara ko ana ha maza ha mata sai yayi.
1314633575099140000,09/10/20 18:27,Ana tauna tsakuwa ne domin aya taji tsoro.. Abu yayi kyau sosae sosae ..haka yakama ayi wa duk Mai neman Kar a zauna lafiya
1314631192172470000,09/10/20 18:17,Ko ana ruwan muzuru sai yasha
1314630173472570000,09/10/20 18:13,duk wanda Allah ya nufa da aikata wani abu ko samun wani abu tofa babu abin da zai hanashi samu/aikatawa
1314630076324020000,09/10/20 18:13,Saurari daka
1314629750443390000,09/10/20 18:12,Gasjiyane
1314628786009320000,09/10/20 18:08,Kasaurari daka
1314628427073410000,09/10/20 18:06,Wannan ae tambayar ta excellency ce
1314628209351200000,09/10/20 18:06,kayi tambaya
1314627505765200000,09/10/20 18:03,Ka saurari daka
1314627346675180000,09/10/20 18:02,Allah yakawo karshen matsalan
1314625016953270000,09/10/20 17:53,Ko ana Buhari xai kara mulki sai yayi
1314624641990820000,09/10/20 17:51,Ko ana muzuru ana shaho sai yayi
1314624602660900000,09/10/20 17:51,"Alhamdu lillah, akiyaye gaba."
1314624281603600000,09/10/20 17:50,Saurari daka
1314624132735210000,09/10/20 17:49,.... Ko ana Muzuru ana Shawo sai yayi.
1314623840954320000,09/10/20 17:48,Saurari Daka
1314623467006950000,09/10/20 17:47,Saurari daka
1314623240753630000,09/10/20 17:46,Kaga inka kamasu saikaci uwarsu dakyau
1314623174550650000,09/10/20 17:46,ko kaifa Baba. Daso samu ne a Fara yin Na kano. Dan munfi kowa yinka
1314621156658480000,09/10/20 17:38,"Hmm iska daily tana wahal da Mai Kayan Kara,Wannan wane irin zikiri ne,shidai arubuce bazai rubu2ba."
1314618229780890000,09/10/20 17:26,Ko Anna muzuru Ana shaho maiyayi
1314617431537710000,09/10/20 17:23,Na kano fah??
1314616067214500000,09/10/20 17:17,Ko ana hhhhh sai yakai babu Wanda ya isa ya daqileshi sai yakai inda yakeso yakai
1314615172917530000,09/10/20 17:14,"Duk abun da Allah Ya 'kaddara, wani zai zama to babu makawa sai ya kai"
1314614914447810000,09/10/20 17:13,"Maganan Hydro na Manila da aka ce ko filin ba a share ba. In gaskiya ne, me akayi ma Wanda suka yaudari '"
1314614753197690000,09/10/20 17:12,Allahu Akbar! Allah daya gari ban ban
1314614222249240000,09/10/20 17:10,Tun kafin a haifi uwar mae sabulu balbela take da farinta
1314614198362660000,09/10/20 17:10,Ake wanka da gawayi .
1314614009635710000,09/10/20 17:09,: To nawa rabon abiyan bashinda akace anciyomin
1314613957668360000,09/10/20 17:09,To nawa rabon abiyan bashinda akace anciyomin
1314613194418200000,09/10/20 17:06,Saurari daka
1314613167344030000,09/10/20 17:06,": Wannan ai hauka ce kamata yayi a kira likitocin kwakwalwa suduba su,tayaya za'a rika abaton allah cikin hauk"
1314611659533620000,09/10/20 17:00,Balbela take da farin gashinta
1314610228755920000,09/10/20 16:54,"Wannan ai hauka ce kamata yayi a kira likitocin kwakwalwa suduba su,tayaya za'a rika abaton allah cikin h 2"
1314610213559960000,09/10/20 16:54,Duk wanda Allah ya nufa da daukaka duk runtsi sai ya zama
1314610212486220000,09/10/20 16:54,Ajabba! (Imagine)inji dangina barebari
1314609722734060000,09/10/20 16:52,Ko a na Mazuru a na Shaho sai ya yi
1314609370005680000,09/10/20 16:51,Allah nagodema dakayi ni musulmi
1314607979468030000,09/10/20 16:45,Kayi tambaya
1314607971234710000,09/10/20 16:45,Allah yanuna mana lokacin suga aiki da cikawa
1314606988173640000,09/10/20 16:41,Uwar lantarki gabadaya
1314606845357710000,09/10/20 16:41,...ko ana muzuru ana shaho sai yayi
1314606485285020000,09/10/20 16:39,Allah yakawo mana zaman lafiya a kasarmu Nigeria da shauran kasashen musulmi
1314606323972090000,09/10/20 16:39,Sai yanzu naji labari mai dadi
1314605574684910000,09/10/20 16:36,Abuja kawai
1314605513414520000,09/10/20 16:35,Ba zamucw bamu amfanaba amma dai maganar gaskiya ba wani abu da talaka ya amfana dashi duba da y
1314605203006650000,09/10/20 16:34,Allah ya kyauta
1314605111512120000,09/10/20 16:34,Yayi kyau sosai
1314604707227340000,09/10/20 16:32,Yana nufin duk wani Wanda Allah ya nufa da samun Abu to ko anaso ko ba'aso Sai ya sameshi duk wuya duk rintsi
1314604474984470000,09/10/20 16:31,"kawai kasamesu kayi musu hatrick kawai, zaka huce"
1314603966232130000,09/10/20 16:29,Allah na gode maka da kasa na zamto daya daga cikin bayin ka da suka gane cewa wannan abun baya daga cikin Addinin musulunci
1314603865627590000,09/10/20 16:29,Saurari Daka
1314603380451530000,09/10/20 16:27,Ko Ana mazuru Ana shahu sai yayi
1314601753711580000,09/10/20 16:20,Allah mai iko
1314601401046240000,09/10/20 16:19,Ka saurari daka
1314601001811410000,09/10/20 16:17,Allah ya kiyaye gaba
1314600088107450000,09/10/20 16:14,Misali macece yar jami'ah malaminta ya nemeta da lalata amman seta qiya sakamakon haka yaimata alkawarin c
1314599969589020000,09/10/20 16:13,Wahala
1314599340497830000,09/10/20 16:11,Ko ana muzuru ana shaho sai ya kai komai tsanani wuya kadara sai ta samai ka
1314599026340310000,09/10/20 16:10,Allah ya sawake
1314598925542870000,09/10/20 16:09,Atoh allah karatuna asirin duk wani minafiki
1314598702758200000,09/10/20 16:08,To ninakasa fahimtar wanne irin abu yake kamadashi a jikin matan
1314598332510210000,09/10/20 16:07,Ina aka kwana akan wutan dadin kowa ? Domin an kwana biyu ana ruwa kasa na shanyewa.
1314597591867420000,09/10/20 16:04,Allah dai yabiya yankongor kenan
1314596747927310000,09/10/20 16:01,: Kona Ana muzuro Ana saiyayi cara
1314596654985740000,09/10/20 16:00,Ka saurari daka
1314596064331290000,09/10/20 15:58,: Karin maganar na nufin:Babu wani adadi na makirci ko iyayya ko manaisa da zai hana mutum samun nasarar da A
1314595988133290000,09/10/20 15:58,ayya daman halin su ne....gaba tafi baya yawa
1314595770755090000,09/10/20 15:57,da kyau yan sandan Nigeria abunda kukayi yayi dai dai
1314595590248990000,09/10/20 15:56,ba komai bakai ne na farko ba
1314595366675900000,09/10/20 15:55,Saurari daka
1314595364209660000,09/10/20 15:55,Kona Ana muzuro Ana saiyayi cara
1314591488924440000,09/10/20 15:40,Duk abunda Allah ya nufe ka dashi zai zo maka
1314591168999680000,09/10/20 15:38,Duo zakaran da Allah ya nufa da chara (ko ana ihu shaho ana ihu muzuru to sai yayi)
1314590729067530000,09/10/20 15:37,Mungaji da wannan tatsuniyar Allah yakaimu Monday din mugani
1314590436174990000,09/10/20 15:35,Kayi daidai Allah ya biya ka
1314588072210840000,09/10/20 15:26,katafi da guzirinka
1314587792845010000,09/10/20 15:25,Saurari daka
1314587711832040000,09/10/20 15:25,Ko anamazuro ka anashaho
1314587670329340000,09/10/20 15:24,Dakyau ministan Ilimi
1314587433292400000,09/10/20 15:24,Ya Allah ya tai maki sarki ya bawa sarki yawan rai da lafiya Amen
1314587042446230000,09/10/20 15:22,Allah ya kiyaye
1314586784588860000,09/10/20 15:21,Wallahi ni a raayi na vice president ya fi tausayin talakawa.
1314586167514410000,09/10/20 15:19,Ana Nufin Jakada Ahmed Nuhu Bamalli Sabon Sarkin Zazzau.
1314585417199560000,09/10/20 15:16,Allah ya jikan rai Dr. Yusif Mai tama Sule Dan Masanin Kano
1314585286219910000,09/10/20 15:15,Ko ana ha maza ha mata sai yayi
1314584387183420000,09/10/20 15:11,Barbela ke da farina
1314584131792190000,09/10/20 15:10,Aww!!! dama haryanxu suna kare hakkin dan adam amma ana yiwa addini atanci kuma basuki tallatawaba
1314583544669360000,09/10/20 15:08,Talaka kenan ko masu mulki naso ko basa so sae yayi
1314583084604500000,09/10/20 15:06,: Nikam nayedda da darika kuma inayin ta amma wannan video da BBC HAUSA sukasa bahaka akeyba
1314581953086190000,09/10/20 15:02,Allah ya karawa Sheik Qaribullahi lafiya.
1314581827441630000,09/10/20 15:01,: Ma sha allah allah yamai maita mana ameen ya allah
1314581397995250000,09/10/20 15:00,Ko a na ga muxuru ga shaho sai yayi
1314580339801680000,09/10/20 14:55,Ana muzuru ana shaho sai yayi
1314580332017070000,09/10/20 14:55,"Abunda ake nufi shine komi dadi komi wuya ko anaso ko ba,aso in Allah ya kaddara zaka zama wani abu ko wani matsayi to sai kazama"
1314579384637050000,09/10/20 14:52,Allah yasa talaka ya amfana
1314579021221570000,09/10/20 14:50,Ok mu yan Manchester United bama fatan kaje can ka buga
1314577356779120000,09/10/20 14:44,Kana ganin wannan kaga dan kwaya
1314576656154100000,09/10/20 14:41,To saurari daka!
1314576540580160000,09/10/20 14:40,Allah ya kyauta
1314576196127070000,09/10/20 14:39,Ana mazuru ana shaho sai yayi
1314575875027940000,09/10/20 14:38,Allah ya bashi ikon Yin jogaranci Na gari
1314575864479330000,09/10/20 14:38,"Ko ana ga muzuru, ga shaho sai yayi. Maana: Ajali baya hana aukuwar al'amarin da Allah ya kaddara faruwar sa."
1314575447888450000,09/10/20 14:36,Saurari daka.
1314575386454440000,09/10/20 14:36,Uhm Allah y kyauta
1314574988142420000,09/10/20 14:34,Aikin banza ga wadan da yakamata aje a tarwatsasu can amma ana nan ana kokarin hana cikakkakun yan qasa
1314574840783870000,09/10/20 14:34,Kasaurari daka
1314573745655340000,09/10/20 14:29,Ai Nigeria tafi ko inna magudin zabe kaga dole agargademu wlh
1314573616109980000,09/10/20 14:29,Sai yayi Chara it means kowa Allah ya nufa da arziki to sai yayi ko taya ya
1314573539530380000,09/10/20 14:28,saurayi kida hahhhhhh
1314573369677840000,09/10/20 14:28,Sharrin da agen CNN bazasu hanashi Chara ba
1314573334839950000,09/10/20 14:28,Karin maganar na nufin:Babu wani adadi na makirci ko iyayya ko manaisa da zai hana mutum samun nasarar da Allah Ya addara masa.
1314573187125050000,09/10/20 14:27,sunan wani magani waishi zunbur
1314572970392780000,09/10/20 14:26,Ko na ma kwur wa ana zabo sai yagirma
1314572304580590000,09/10/20 14:23,Ai Kano akwai mugun matsala
1314572030608640000,09/10/20 14:22,Wannan ba adding baneh
1314571802845250000,09/10/20 14:21,Saidai kaji kagani kaman Hakka indai Nigeria ne
1314571443691290000,09/10/20 14:20,Allah ya rabani da bidia
1314571381133250000,09/10/20 14:20,Ko Anna mazuru ko Anna shaho said tayi
1314571349818560000,09/10/20 14:20,Mudai gamu nan dai munajiran asuu da FG
1314571093575910000,09/10/20 14:19,Ko na mulki Sai ya Kai...
1314570763622590000,09/10/20 14:17,Saurari daka
1314570564560920000,09/10/20 14:17,Ana tare sarki allah yakula da mutanen kirki
1314570078571110000,09/10/20 14:15,Sai ya yi cara
1314569781845130000,09/10/20 14:13,Ko ana Mazuru ana shaho sai yayi.
1314569581135040000,09/10/20 14:13,Wannan yayi daidai dan ilimi shine garkowar Dan adam allah yasa mudace
1314568624179420000,09/10/20 14:09,Ko ana muzuru ana shaho sai yayi
1314568216929330000,09/10/20 14:07,Dukda ban gama fahimtar yadda abun yakeba. Su matan uban waye yace suje gurinsa ? Kuda wajen kwadayi akan mutu
